File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Tot Batches,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 100 Batches (kJ)
30_30_30_1_hls_power_profile.csv,30,30,30,1,100,35.888888888888886,39480,1.4168933333333331,0.014168933333333331,1.4168933333333331
30_30_30_10_hls_power_profile.csv,30,30,30,10,50,39.0,9992,0.38968800000000003,0.00779376,0.7793760000000001
30_30_30_20_hls_power_profile.csv,30,30,30,20,60,37.0,14492,0.536204,0.008936733333333334,0.8936733333333333
30_30_30_40_hls_power_profile.csv,30,30,30,40,80,37.8,19500,0.7370999999999999,0.009213749999999998,0.9213749999999998
30_30_50_1_hls_power_profile.csv,30,30,50,1,100,38.0,44012,1.6724560000000002,0.016724560000000003,1.6724560000000004
30_30_50_10_hls_power_profile.csv,30,30,50,10,50,38.0,19500,0.741,0.01482,1.482
30_30_50_20_hls_power_profile.csv,30,30,50,20,60,38.4,19480,0.748032,0.012467200000000001,1.24672
30_30_50_40_hls_power_profile.csv,30,30,50,40,80,39.714285714285715,29502,1.1716508571428572,0.014645635714285715,1.4645635714285714
50_50_16_1_hls_power_profile.csv,50,50,16,1,100,38.142857142857146,63987,2.4406470000000002,0.024406470000000003,2.4406470000000002
50_50_16_10_hls_power_profile.csv,50,50,16,10,50,39.2,19492,0.7640864000000002,0.015281728000000003,1.5281728000000003
50_50_16_20_hls_power_profile.csv,50,50,16,20,60,39.4,19488,0.7678271999999999,0.012797119999999999,1.279712
50_50_16_40_hls_power_profile.csv,50,50,16,40,80,38.142857142857146,29508,1.1255194285714285,0.014068992857142856,1.4068992857142855
50_50_30_1_hls_power_profile.csv,50,50,30,1,50,40.22222222222222,39013,1.5691895555555555,0.03138379111111111,3.1383791111111106
50_50_30_10_hls_power_profile.csv,50,50,30,10,50,40.142857142857146,29503,1.1843347142857144,0.023686694285714287,2.3686694285714287
50_50_30_20_hls_power_profile.csv,50,50,30,20,60,40.285714285714285,29493,1.1881465714285715,0.019802442857142857,1.9802442857142857
50_50_30_40_hls_power_profile.csv,50,50,30,40,80,40.22222222222222,39476,1.5878124444444444,0.019847655555555555,1.9847655555555554
50_50_50_1_hls_power_profile.csv,50,50,50,1,20,39.5,24496,0.967592,0.0483796,4.83796
50_50_50_10_hls_power_profile.csv,50,50,50,10,50,40.111111111111114,39544,1.5861537777777779,0.031723075555555556,3.1723075555555558
50_50_50_20_hls_power_profile.csv,50,50,50,20,60,42.3,44000,1.8611999999999997,0.031019999999999995,3.1019999999999994
50_50_50_40_hls_power_profile.csv,50,50,50,40,80,40.61538461538461,58999,2.3962670769230767,0.02995333846153846,2.995333846153846
75_75_75_1_hls_power_profile.csv,75,75,75,1,10,37.142857142857146,29505,1.0959,0.10959,10.959000000000001
75_75_75_10_hls_power_profile.csv,75,75,75,10,50,40.291666666666664,112995,4.552756875,0.0910551375,9.10551375
75_75_75_20_hls_power_profile.csv,75,75,75,20,60,40.25,132500,5.333125,0.08888541666666666,8.888541666666667
100_100_100_1_hls_power_profile.csv,100,100,100,1,10,38.61538461538461,59001,2.2783463076923076,0.22783463076923077,22.783463076923077
100_100_100_10_hls_power_profile.csv,100,100,100,10,50,41.04081632653061,235991,9.685263285714285,0.1937052657142857,19.37052657142857
100_100_100_20_hls_power_profile.csv,100,100,100,20,60,40.86206896551724,280024,11.442359999999999,0.190706,19.0706
100_100_100_40_hls_power_profile.csv,100,100,100,40,80,40.493506493506494,373505,15.124527142857144,0.18905658928571428,18.905658928571427
125_125_125_1_hls_power_profile.csv,125,125,125,1,5,39.0,54000,2.106,0.42119999999999996,42.12
125_125_125_10_hls_power_profile.csv,125,125,125,10,50,40.075268817204304,452508,18.134379741935486,0.3626875948387097,36.26875948387097
150_150_150_1_hls_power_profile.csv,150,150,150,1,5,38.72222222222222,83514,3.2338476666666667,0.6467695333333333,64.67695333333333
150_150_150_10_hls_power_profile.csv,150,150,150,10,50,41.479729729729726,722496,29.96893881081081,0.5993787762162162,59.93787762162162
175_175_175_1_hls_power_profile.csv,175,175,175,1,5,38.96296296296296,127488,4.967310222222222,0.9934620444444444,99.34620444444444
200_200_200_1_hls_power_profile.csv,200,200,200,1,3,40.125,113001,4.534165125,1.5113883750000001,151.13883750000002
225_225_225_1_hls_power_profile.csv,225,225,225,1,2,39.59090909090909,103508,4.097975818181818,2.048987909090909,204.8987909090909
250_250_250_1_hls_power_profile.csv,250,250,250,1,2,39.62068965517241,138027,5.468724931034482,2.734362465517241,273.43624655172414
